t,s;x,m;y,m;z,m;Vx,m/s;Vy,m/s;Vz,m/s;V,m/s;tang,grad;risk,grad;kren,grad;omega_x,grad/s;omega_y,grad/s;omega_z,grad/s;alpha,grad;betta,grad;Ksi, grad;hi, grad;rg, m;ENGINE_WORKS;engine_done
10.3;1179.52;2782.53;-0.0504481;97.5647;180.503;-0.00816155;205.183;61.8077;-0.0529819;-91.4039;-178.141;1.26739;0.0289091;-0.0323546;-0.198889;
10.4;1189.27;2800.52;-0.0512674;97.3923;179.203;-0.00822455;203.958;61.6803;-0.053857;-109.166;-177.106;1.21006;0.418268;-0.0932082;-0.182798;
10.5;1199;2818.38;-0.052093;97.2217;177.908;-0.00828809;202.74;61.5517;-0.054739;-126.825;-176.077;1.03641;0.773236;-0.146951;-0.148553;
10.6;1208.71;2836.1;-0.052925;97.0529;176.618;-0.00835228;201.527;61.4217;-0.055632;-144.381;-175.053;0.762474;1.0603;-0.188343;-0.0990555;
10.7;1218.41;2853.7;-0.0537634;96.8857;175.333;-0.00841705;200.321;61.2905;-0.0565404;-161.835;-174.034;0.413499;1.25256;-0.213257;-0.0386568;
10.8;1228.09;2871.17;-0.0546083;96.7203;174.053;-0.0084822;199.121;61.1579;-0.0574648;-179.187;-173.021;0.0213761;1.3321;-0.219059;0.0272496;
10.9;1237.75;2888.51;-0.0554598;96.5566;172.777;-0.00854768;197.927;61.024;-0.0584028;163.561;-172.012;-0.378356;1.29138;-0.204841;0.0927235;
11;1247.4;2905.73;-0.0563178;96.3945;171.506;-0.00861374;196.739;60.8888;-0.0593555;146.411;-171.008;-0.749733;1.1337;-0.171495;0.151818;
11.1;1257.03;2922.82;-0.0571825;96.234;170.239;-0.00868084;195.557;60.7522;-0.0603388;129.36;-170.007;-1.05934;0.872651;-0.121642;0.199129;
11.2;1266.65;2939.78;-0.0580539;96.0751;168.977;-0.00874902;194.38;60.6143;-0.0613762;112.41;-169.01;-1.27971;0.531189;-0.0593564;0.230278;
11.3;1276.25;2956.61;-0.0589323;95.9178;167.719;-0.00881815;193.21;60.4751;-0.0624834;95.5589;-168.018;-1.39161;0.139051;0.0102165;0.242245;
11.4;1285.83;2973.32;-0.0598175;95.7621;166.466;-0.00888815;192.045;60.3346;-0.0636667;78.8072;-167.03;-1.38539;-0.270063;0.08129;0.2336;
11.5;1295.4;2989.91;-0.0607098;95.6078;165.217;-0.00895927;190.886;60.1928;-0.0649291;62.154;-166.046;-1.26159;-0.66146;0.147904;0.204598;
11.6;1304.96;3006.37;-0.0616094;95.4551;163.972;-0.00903179;189.732;60.0497;-0.0662736;45.599;-165.068;-1.03052;-1.0024;0.204393;0.157159;
11.7;1314.49;3022.7;-0.0625162;95.3039;162.731;-0.00910584;188.584;59.9053;-0.0677021;29.1417;-164.095;-0.71121;-1.26473;0.245833;0.0947226;
11.8;1324.02;3038.92;-0.0634305;95.1541;161.494;-0.00918135;187.442;59.7595;-0.0692122;12.7815;-163.127;-0.329589;-1.42703;0.268426;0.0219877;
11.9;1333.52;3055;-0.0643524;95.0058;160.261;-0.00925813;186.305;59.6124;-0.0707951;-3.48209;-162.164;0.0837284;-1.47614;0.269807;-0.0554384;
12;1343.02;3070.97;-0.0652821;94.859;159.032;-0.00933631;185.174;59.4639;-0.07244;-19.6496;-161.206;0.495937;-1.40799;0.249248;-0.131467;
12.1;1352.5;3086.81;-0.0662197;94.7136;157.807;-0.00941617;184.048;59.3139;-0.0741398;-35.7214;-160.252;0.874653;-1.22773;0.207737;-0.199996;
12.2;1361.96;3102.53;-0.0671653;94.5696;156.586;-0.0094979;182.928;59.1624;-0.0758917;-51.6982;-159.305;1.19039;-0.949094;0.147921;-0.255388;
12.3;1371.41;3118.13;-0.0681192;94.427;155.369;-0.00958149;181.813;59.0094;-0.0776938;-67.5804;-158.362;1.41877;-0.593217;0.0739284;-0.292907;
12.4;1380.85;3133.61;-0.0690816;94.2857;154.155;-0.00966671;180.703;58.8548;-0.0795413;-83.3685;-157.424;1.54219;-0.186875;-0.00893115;-0.309102;
12.5;1390.27;3148.96;-0.0700525;94.1459;152.945;-0.00975339;179.598;58.6987;-0.0814254;-99.063;-156.491;1.55108;0.23959;-0.0945609;-0.302085;
12.6;1399.68;3164.2;-0.0710322;94.0074;151.739;-0.00984173;178.499;58.5409;-0.0833397;-114.664;-155.563;1.44441;0.65456;-0.176535;-0.271691;
12.7;1409.07;3179.31;-0.0720208;93.8702;150.536;-0.00993201;177.405;58.3815;-0.085284;-130.173;-154.64;1.22963;1.02751;-0.248583;-0.21951;
12.8;1418.45;3194.31;-0.0730186;93.7344;149.337;-0.0100244;176.317;58.2205;-0.0872629;-145.59;-153.722;0.921948;1.3312;-0.305058;-0.148774;
12.9;1427.82;3209.18;-0.0740257;93.5998;148.141;-0.0101186;175.233;58.0577;-0.0892803;-160.915;-152.809;0.543143;1.54357;-0.341357;-0.0641393;
13;1437.17;3223.93;-0.0750423;93.4666;146.949;-0.0102146;174.155;57.8932;-0.0913358;-176.149;-151.901;0.11985;1.64923;-0.354263;0.028654;
13.1;1446.51;3238.57;-0.0760686;93.3346;145.76;-0.010312;173.082;57.727;-0.0934248;168.707;-150.998;-0.318362;1.6404;-0.342179;0.123186;
13.2;1455.84;3253.09;-0.0771047;93.2039;144.574;-0.0104113;172.014;57.559;-0.0955457;153.654;-150.099;-0.741103;1.51731;-0.305249;0.212812;
13.3;1465.15;3267.49;-0.0781508;93.0744;143.392;-0.0105126;170.951;57.3893;-0.0977032;138.69;-149.206;-1.1193;1.28803;-0.245348;0.291129;
13.4;1474.45;3281.77;-0.0792071;92.9462;142.213;-0.0106161;169.893;57.2178;-0.0999056;123.815;-148.317;-1.42716;0.967773;-0.165961;0.352413;
13.5;1483.74;3295.93;-0.080274;92.8192;141.037;-0.0107217;168.84;57.0445;-0.102159;109.029;-147.434;-1.64383;0.577697;-0.0719452;0.39201;
13.6;1493.02;3309.98;-0.0813514;92.6934;139.865;-0.010829;167.792;56.8693;-0.104465;94.3311;-146.555;-1.75469;0.143406;0.0307869;0.406642;
13.7;1502.28;3323.9;-0.0824397;92.5688;138.695;-0.0109379;166.749;56.6924;-0.106817;79.7209;-145.681;-1.75218;-0.306814;0.135656;0.394632;
13.8;1511.53;3337.72;-0.083539;92.4454;137.529;-0.0110487;165.712;56.5136;-0.109214;65.1978;-144.812;-1.63616;-0.743881;0.235845;0.356008;
13.9;1520.77;3351.41;-0.0846494;92.3232;136.365;-0.0111618;164.679;56.3329;-0.111659;50.7615;-143.948;-1.41371;-1.13983;0.324733;0.292509;
14;1529.99;3364.99;-0.0857713;92.2021;135.205;-0.0112772;163.651;56.1504;-0.114161;36.4114;-143.088;-1.09859;-1.46955;0.396313;0.207477;
14.1;1539.21;3378.45;-0.0869048;92.0821;134.048;-0.0113948;162.628;55.966;-0.116724;22.1471;-142.232;-0.710233;-1.71269;0.44555;0.105654;
14.2;1548.41;3391.8;-0.0880502;91.9632;132.893;-0.0115138;161.61;55.7796;-0.11932;7.96843;-141.376;-0.272022;-1.85458;0.468649;-0.00708149;
14.3;1557.6;3405.03;-0.0892075;91.8454;131.741;-0.011634;160.597;55.5911;-0.121908;-6.12478;-140.523;0.190109;-1.88614;0.46335;-0.124014;
14.4;1566.78;3418.15;-0.0903769;91.7287;130.592;-0.0117554;159.588;55.4004;-0.124457;-20.1328;-139.671;0.648865;-1.80479;0.429128;-0.238001;
14.5;1575.95;3431.15;-0.0915585;91.613;129.446;-0.0118784;158.585;55.2075;-0.126948;-34.0558;-138.823;1.07721;-1.61453;0.367259;-0.341935;
14.6;1585.1;3444.04;-0.0927525;91.4983;128.302;-0.0120032;157.586;55.0123;-0.129373;-47.8943;-137.978;1.44993;-1.32567;0.280762;-0.429198;
14.7;1594.25;3456.82;-0.0939591;91.3847;127.161;-0.0121296;156.592;54.8146;-0.131731;-61.6485;-137.136;1.74507;-0.954162;0.174221;-0.494093;
14.8;1603.38;3469.48;-0.0951783;91.272;126.023;-0.0122572;155.603;54.6145;-0.13402;-75.3187;-136.298;1.94516;-0.520634;0.0535051;-0.532206;
14.9;1612.5;3482.02;-0.0964104;91.1604;124.887;-0.0123853;154.619;54.4119;-0.136234;-88.9054;-135.464;2.03814;-0.049181;-0.0745992;-0.540682;
15;1621.61;3494.45;-0.0976553;91.0497;123.754;-0.0125139;153.639;54.2068;-0.138366;-102.409;-134.634;2.01803;0.433991;-0.202806;-0.518393;
15.1;1630.71;3506.77;-0.0989131;90.9401;122.623;-0.0126432;152.665;53.9991;-0.140417;-115.83;-133.807;1.88516;0.902088;-0.323779;-0.465995;
15.2;1639.8;3518.98;-0.100184;90.8314;121.495;-0.0127736;151.695;53.7888;-0.1424;-129.168;-132.985;1.64608;1.32926;-0.430563;-0.38587;
15.3;1648.88;3531.07;-0.101468;90.7236;120.369;-0.0129052;150.73;53.576;-0.144334;-142.424;-132.166;1.31311;1.69202;-0.516979;-0.281965;
15.4;1657.95;3543.05;-0.102765;90.6168;119.246;-0.0130377;149.77;53.3605;-0.146235;-155.599;-131.351;0.903555;1.9705;-0.577963;-0.159548;
15.5;1667;3554.92;-0.104075;90.511;118.125;-0.0131706;148.814;53.1425;-0.148117;-168.693;-130.541;0.438702;2.14946;-0.60982;-0.0248927;
15.6;1676.05;3566.68;-0.105399;90.4061;117.006;-0.0133034;147.864;52.9218;-0.149981;178.295;-129.734;-0.0573866;2.21901;-0.610405;0.11507;
